conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onset_lat,onset_lon,onset_loc,onset_loc_prec,onset_loc_sovereignty,common_name,start_date2_changed,start_prec2_changed,coder,coder_remarks,year_diff,onset2,onset3,onset4,onset5,onset6,onset7,onset8,onset9,primary_onset,,
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,2021,1,1,3,1949-12-31,6,2021-04-10,1,0,,,775,,,,775,3,25.1,25.680,96.481,"(25.6797, 96.4812)",5,Myanmar,Kachin Conflict,0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,,3,Taiwan strait,1949,2,1,2,1949-10-31,3,1949-10-31,3,0,,,710,,713,,"710, 713",3,25.1,,,,,,,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,Government of United States of America,3,Taiwan strait,1954,2,1,2,1949-10-31,3,1954-12-31,5,1,1954-12-31,,710,,713,2,"710, 713",3,25.1,24.356,118.326,"(24.3561, 118.3256)",2.1,Taiwan,Taiwan Strait Crisis (First),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",4,1,1,1,0,0,0,0,0,0,,
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,Government of United States of America,3,Taiwan strait,1958,2,1,2,1949-10-31,3,1958-12-31,5,1,1958-12-31,,710,,713,2,"710, 713",3,25.1,24.356,118.326,"(24.3561, 118.3256)",2.1,Taiwan,Taiwan Strait Crisis (Second),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",4,1,1,1,0,0,0,0,0,0,,
233,Guatemala,Government of Guatemala,11,,Military faction (Guatemala),726,,2,,1949,1,0,3,1949-07-18,1,1949-07-18,1,1,1949-07-19,,90,,,,90,5,25.1,,,,,,,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
233,Guatemala,Government of Guatemala,11,,Forces of Carlos Castillo Armas,727,,2,,1954,1,0,3,1949-07-18,1,1954-06-18,2,1,1954-06-27,,90,,,,90,5,25.1,14.635,-90.507,"(14.6347, -90.5067)",2.1,Guatemala,Guatemala Conflict (Guatemalan Coup d’état),0,0,Anna Stravato,,5,1,1,1,1,0,0,0,0,0,,
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1963,1,0,3,1949-07-18,1,1963-07-31,3,1,1963-12-31,,90,,,,90,5,25.1,15.783,-90.231,"(15.7833, -90.2306)",6,Guatemala,Guatemala Conflict (Guatemalan Civil War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",9,1,1,1,1,1,1,1,1,0,,
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1965,1,0,3,1949-07-18,1,1965-12-31,5,0,,,90,,,,90,5,25.1,14.635,-90.507,"(14.6347, -90.5067)",2.1,Guatemala,Guatemala Conflict (Guatemalan Civil War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",2,1,0,0,0,0,0,0,0,0,,
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1949,1,0,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,25.1,,,,,,,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
234,Israel,Government of Israel,121,,"Fatah, PNA","207, 210",,1,Palestine,2000,1,1,3,1948-05-15,1,2000-10-01,1,0,,,666,,,,666,2,25.1,31.693,35.166,"(31.6927, 35.1664)",1,Israel,Second Intifada,0,0,Anna Stravato,UcdpPrioRice start date: 10/01/2000. GEDEvent start date: 11/01/2000,4,1,1,1,0,0,0,0,0,0,,
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2014,2,1,3,1948-05-15,1,2014-07-07,1,1,2014-12-24,,666,,,,666,2,25.1,31.344,34.303,"(31.3444, 34.3031)",1,Palestine,Gaza Conflict (2014 Gaza War),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
234,Israel,Government of Israel,121,,Hamas,209,,1,Palestine,2018,1,1,3,1948-05-15,1,2018-04-12,1,0,,,666,,,,666,2,25.1,31.517,34.450,"(31.5167, 34.4500)",2,Palestine,Gaza Conflict (2018-2019 Gaza Border Protests),0,0,Anna Stravato,UcdpPrioRice start date: 04/08/2018. GEDEvent start date: 07/14/2018,4,1,1,1,0,0,0,0,0,0,,
234,Israel,Government of Israel,121,,"Hamas, PIJ","208, 209",,1,Palestine,2021,1,1,3,1948-05-15,1,2021-05-10,1,0,,,666,,,,666,2,25.1,31.535,34.536,"(31.5353, 34.5358)",2,Palestine,Gaza Conflict (2021 Israel-Palestine Crisis),0,0,Anna Stravato,,2,1,0,0,0,0,0,0,0,0,,
235,"North Korea, South Korea",Government of North Korea,138,,Government of South Korea,139,,1,Korea,1949,1,0,2,1949-05-31,3,1949-05-31,3,0,,,731,,732,,"731, 732",3,25.1,,,,,,,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
236,China,Government of China,135,,Tibet,213,,1,Tibet,1950,1,0,3,1950-10-07,1,1950-10-07,1,1,1950-10-09,,710,,,,710,3,25.1,31.141,97.172,"(31.1406, 97.1719)",2.1,Tibet,Tibet Conflict (Battle of Chamdo),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
236,China,Government of China,135,,Tibet,213,,1,Tibet,1956,2,1,3,1950-10-07,1,1956-05-31,5,1,1956-12-31,,710,,,,710,3,25.1,30.515,96.143,"(30.5153, 96.1425)",5,Tibet,Tibet Conflict (Khampa Uprising of 1956),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",6,1,1,1,1,1,0,0,0,0,,
236,China,Government of China,135,,Tibet,213,,1,Tibet,1959,2,1,3,1950-10-07,1,1959-03-10,1,1,1959-04-23,,710,,,,710,3,25.1,29.644,91.114,"(29.6442, 91.11444",2.2,Tibet,Tibet Conflict (1959 Tibetan Uprising),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date,",3,1,1,0,0,0,0,0,0,0,,
237,Indonesia,Government of Indonesia,155,,Republic of South Moluccas,214,,1,South Moluccas,1950,2,1,3,1950-08-05,1,1950-08-05,1,1,1950-11-15,,850,,,,850,3,25.1,-5.161,119.436,"(-5.1614, 119.4358)",2.1,Indonesia,South Moluccas Rebellion,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
238,United States of America,Government of United States of America,3,,Puerto Rican Nationalist Party,733,,1,Puerto Rico,1950,1,0,1,1950-10-30,1,1950-10-30,1,1,1950-11-01,,2,,,,2,5,25.1,18.415,-66.059,"(18.4153, -66.0592)",2.1,Puerto Rico,Puerto Rican Nationalist Party Insurgency ,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
239,"Egypt, United Kingdom",Government of Egypt,117,,Government of United Kingdom,28,,1,Suez,1951,1,0,2,1951-10-18,1,1951-10-18,1,0,,,651,,200,,"200, 651","1, 2",25.1,30.596,32.271,"(30.5964, 32.2714)",5,Egypt,Anglo Egyptian War of 1951,0,0,Anna Stravato,Difficult to find reports of specific casualties/where the 25 death threshold was reached.,-10,1,1,1,1,1,1,1,1,1,,
240,Thailand,Government of Thailand,147,,Military faction (navy),215,,2,,1951,1,0,3,1951-06-30,1,1951-06-30,1,1,1951-07-01,,800,,,,800,3,25.1,13.756,100.502,"(13.7561, 100.5017)",2.1,Thailand,Revolt in Thailand (Manhattan Rebellion),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
240,Thailand,Government of Thailand,147,,CPT,216,,2,,1974,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,25.1,15.870,100.993,"(15.8700, 100.9925)",6,Thailand,Revolt in Thailand (Communist Insurgency in Thailand),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See metadata doc coder_remarks for more details.",23,1,1,1,1,1,1,1,1,0,,
241,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,1952,1,0,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,25.1,-0.711,37.158,"(-0.7111, 37.1583)",2.1,Kenya,Mau Mau Uprising,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1953,1,0,3,1953-07-26,1,1953-07-26,1,1,1953-07-27,,40,,,,40,5,25.1,20.026,-75.819,"(20.0264, -75.8192)",1,Cuba,Cuban Revolution Conflict (Attack on the Moncada Barracks) ,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1956,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,25.1,19.900,-77.513,"(19.8997, -77.5133)",2.1,Cuba,Cuban Revolution Conflict ,0,0,Anna Stravato,,3,1,1,0,0,0,0,0,0,0,,
242,Cuba,Government of Cuba,5,,Cuban Revolutionary Council,735,Government of United States of America,2,,1961,1,1,4,1953-07-26,1,1961-04-17,2,1,1961-04-20,,40,,,2,40,5,25.1,22.069,-81.026,"(22.0694, -81.0256)",2.1,Cuba,Cuban Revolution Conflict (Bay of Pigs Invasion),0,0,Anna Stravato,,3,1,1,0,0,0,0,0,0,0,,
243,Indonesia,Government of Indonesia,155,,Darul Islam,217,,2,,1953,2,1,3,1953-12-31,5,1953-12-31,5,1,1953-12-31,,850,,,,850,3,25.1,4.695,96.749,"(4.6950, 96.7492)",4,Indonesia,Darul Islam Insurgency (Acehnese Rebellion of 1953-1959),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
243,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1958,2,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,25.1,-6.917,107.619,"(-6.9172, 107.6189)",6,Indonesia,Darul Islam Insurgency,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",5,1,1,1,1,0,0,0,0,0,,
244,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1953,1,0,1,1953-11-07,1,1953-07-16,1,0,,,220,,,,600,4,25.1,34.682,-1.900,"(34.6819, -1.9000)",2.1,Morocco,"Revolution of the King and the People, 1953 Oudja Revol",1,0,Anna Stravato,*Start_date2 changed from 1953-11-07 to 1953-07-16,-10,1,1,1,1,1,1,1,1,1,,
245,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1953,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,25.1,33.887,9.538,"(33.8867, 9.5375)",6,Tunisia,Tunisia Independence Conflict,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
246,Algeria,Government of France,33,,FLN,403,,1,Algeria,1954,1,0,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,25.1,35.596,5.899,"(35.5963, 5.8986)",6,Algeria,Algerian War of Independence,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
247,Argentina,Government of Argentina,26,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","1113, 736",,2,,1955,1,0,3,1955-06-16,1,1955-06-16,1,1,1955-09-19,,160,,,,160,5,25.1,-34.608,-58.372,"(-34.6083, -58.3722)",1,Argentina,"Argentine Revolutionary Conflict (Revolución Libertadora, Plaza de Mayo Bombing)",0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
247,Argentina,Government of Argentina,26,,Military faction (colorados),737,,2,,1963,1,0,3,1955-06-16,1,1963-04-02,1,1,1963-09-22,,160,,,,160,5,25.1,-34.604,-58.381,"(-34.6036, -58.3814)",2.2,Argentina,Argentine Revolutionary Conflict (Argentine Navy Revolt),0,0,Anna Stravato,,8,1,1,1,1,1,1,1,0,0,,
247,Argentina,Government of Argentina,26,,ERP,738,,2,,1974,1,0,3,1955-06-16,1,1974-09-30,3,0,,,160,,,,160,5,25.1,-34.604,-58.381,"(-34.6036, -58.3814)",2.1,Argentina,Argentine Revolutionary Conflict (Conflict Preceding la Guerra Sucia),1,1,Anna Stravato,*Start_date2 changed from 1974-08-11 to 1974-09-30. Changed start_prec2 from 2 to 3,11,1,1,1,1,1,1,1,1,0,,
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1955,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,25.1,35.186,33.382,"(35.1864, 33.3822)",6,Cyprus,Cyprus Emergency,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1955,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,25.1,10.823,106.629,"(10.8231, 106.6294)",2.1,Vietnam,Vietnam War,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
250,"Hungary, Russia (Soviet Union)",Government of Hungary,40,,Government of Russia (Soviet Union),57,,2,,1956,2,1,2,1956-10-23,1,1956-10-23,1,1,1956-11-14,,310,,365,,"310, 365",1,25.1,47.498,19.040,"(47.4978, 19.0400)",2.1,Hungary,Hungarian Revolution of 1956,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
251,India,Government of India,141,,NNC,222,,1,Nagaland,1956,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,25.1,26.158,94.562,"(26.1583, 94.5622)",4,India,Naga Insurgency,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
251,India,Government of India,141,,NNC,222,,1,Nagaland,1961,1,1,3,1955-07-20,2,1961-03-01,2,0,,,750,,,,750,3,25.1,24.664,93.906,"(24.6636, 93.9061)",4,India,Naga Insurgency,1,1,Anna Stravato,**Start_date2 changed from 1961-12-31 to 1961-03-01. Changed start_prec2 from 5 to 2.,2,1,0,0,0,0,0,0,0,0,,
251,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,1992,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,25.1,27.500,95.000,"(27.5000, 95.0000)",3,India,Naga Insurgency,0,0,Anna Stravato,,24,1,1,1,1,1,1,1,1,0,,
251,India,Government of India,141,,NSCN-IM,223,,1,Nagaland,2000,1,1,3,1955-07-20,2,2000-09-13,1,1,2000-09-13,,750,,,,750,3,25.1,25.947,93.437,"(25.9470, 93.4373)",2,India,Naga Insurgency,0,0,Anna Stravato,,3,1,1,0,0,0,0,0,0,0,,
252,"Egypt, France, Israel, United Kingdom",Government of Egypt,117,,"Government of France, Government of Israel, Government of United Kingdom","33, 121, 28",,1,Suez,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,,651,,"220,  666,  200",,"200, 220, 651, 666","1, 2",25.1,29.500,34.000,"(29.5000, 34.0000)",5,Egypt,Suez Crisis,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1957,1,0,3,1957-12-31,6,1957-12-31,6,1,1957-12-31,,775,,,,775,3,25.1,19.234,97.265,"(19.2342, 97.2653)",4,Myanmar,Kayah State Conflict,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1987,1,0,3,1957-12-31,6,1987-12-31,5,1,1987-12-31,,775,,,,775,3,25.1,19.234,97.265,"(19.2342, 97.2653)",4,Myanmar,Kayah State Conflict,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",30,1,1,1,1,1,1,1,1,0,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1992,1,0,3,1957-12-31,6,1992-09-22,1,1,1992-11-06,,775,,,,775,3,25.1,14.705,98.332,"(14.7052, 98.3318)",5,Myanmar,Kayah State Conflict,0,0,Anna Stravato,UcdpPrioRice start date: 09/22/1992. GEDEvent data set: 08/01/1992,5,1,1,1,1,0,0,0,0,0,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1996,1,0,3,1957-12-31,6,1996-03-06,2,1,1996-10-06,,775,,,,775,3,25.1,19.250,97.500,"(19.2500, 97.5000)",4,Myanmar,Kayah State Conflict,0,0,Anna Stravato,UcdpPrioRice start date: 03/06/1996. GEDEvent start date: 03/02/1996,4,1,1,1,0,0,0,0,0,0,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,2005,1,0,3,1957-12-31,6,2005-01-16,1,1,2005-01-25,,775,,,,775,3,25.1,22.000,98.000,"(22.0000, 98.0000)",6,Myanmar,Kayah State Conflict,0,0,Anna Stravato,,9,1,1,1,1,1,1,1,1,0,,
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,2021,1,0,3,1957-12-31,6,2021-11-04,1,0,,,775,,,,775,3,25.1,19.754,97.014,"(19.7544, 97.0141)",5,Myanmar,Kayah State Conflict,0,0,Anna Stravato,,16,1,1,1,1,1,1,1,1,0,,
254,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1957,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,25.1,5.481,10.427,"(5.4814, 10.4269)",5,Cameroon,Cameroonian War for Independence,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
255,"Honduras, Nicaragua",Government of Honduras,12,,Government of Nicaragua,14,,1,Common Border,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,,91,,93,,"91, 93",5,25.1,15.038,-84.276,"(15.03848, -84.2762)",5,Honduras,Mocoron War,0,0,Anna Stravato,Start date: May 2 1957,-10,1,1,1,1,1,1,1,1,1,,
256,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,Morocco/Mauritania,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,220,230,,,"435, 600",4,25.1,35.910,2.393,"(35.9103, 2.3933)",2.1,Algeria,Algerian War of Independence,0,0,Anna Stravato,Start date: Jan 10 1957,-10,1,1,1,1,1,1,1,1,1,,
257,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,Morocco/Spanish territories,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,230,220,,,"435, 600",4,25.1,29.370,-10.176,"(29.3700, -10.1758)",2.1,Morocco,Ifni War,0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
258,Oman,Government of Oman,129,Government of United Kingdom,State of Oman/Free Oman,226,,1,Oman,1957,1,0,4,1957-07-31,3,1957-07-31,3,1,1957-08-26,,698,200,,,698,2,25.1,22.917,57.536,"(22.9170, 57.5361)",5,Oman,Jebel Akhdar War,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",-10,1,1,1,1,1,1,1,1,1,,
259,Iraq,Government of Iraq,116,,Military faction (free Officers Movement),227,,2,,1958,1,0,3,1958-07-14,1,1958-07-14,1,0,,,645,,,,645,2,25.1,33.315,44.366,"(33.3153, 44.3658)",2.1,Iraq,Revolutionary Conflict in Iraq (14 July Revolution),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
259,Iraq,Government of Iraq,116,,"Military faction (forces of Abd as-Salam Arif), NCRC","229, 230",,2,,1963,2,1,3,1958-07-14,1,1963-02-08,1,1,1963-11-20,,645,,,,645,2,25.1,33.315,44.366,"(33.3153, 44.3658)",2.1,Iraq,Revolutionary Conflict in Iraq (Ramadan Revolution),0,0,Anna Stravato,,4,1,1,1,0,0,0,0,0,0,,
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1982,1,1,3,1958-07-14,1,1982-08-01,1,0,,,645,,,,645,2,25.1,30.526,47.774,"(30.5258, 47.7736)",5,Iraq,Revolutionary Conflict in Iraq (Iran-Iraq War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",19,1,1,1,1,1,1,1,1,0,,
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1987,1,1,3,1958-07-14,1,1987-12-31,5,1,1987-12-31,,645,,,,645,2,25.1,30.526,47.774,"(30.5258, 47.7736)",5,Iraq,Iran-Iraq War,0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",3,1,1,0,0,0,0,0,0,0,,
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1991,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,25.1,30.533,47.798,"(30.5330, 47.7975)",1,Iraq,Iraq Insurgency (Shia Uprising),0,0,Anna Stravato,,4,1,1,1,0,0,0,0,0,0,,
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of North Macedonia, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS","233, 234, 5659",,2,,2004,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"2, 200, 210, 230, 235, 290, 316, 317, 325, 339, 343, 355, 359, 360, 366, 367, 368, 369, 372, 373, 385, 390, 42, 705, 712, 732, 840, 900, 91, 92, 93, 972",,,645,2,25.1,33.341,44.401,"(33.3406, 44.4009)",1,Iraq,Iraq Insurgency (Ansar al-Islam Insurgency),0,0,Anna Stravato,,8,1,1,1,1,1,1,1,0,0,,
260,Lebanon,Government of Lebanon,119,,Independent Nasserite Movement,236,,2,,1958,2,1,3,1958-05-15,2,1958-05-15,2,1,1958-07-31,,660,,,,660,2,25.1,34.434,35.836,"(34.4344, 35.8361)",2.2,Lebanon,Conflict in Lebanon (1958 Lebanon Crisis),0,0,Anna Stravato,,-10,1,1,1,1,1,1,1,1,1,,
260,Lebanon,Government of Lebanon,119,,NSF,237,,2,,1975,1,1,3,1958-05-15,2,1975-09-09,2,0,,,660,,,,660,2,25.1,33.855,35.862,"(33.8547, 35.8622)",6,Lebanon,Conflict in Lebanon (Lebanese Civil War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",17,1,1,1,1,1,1,1,1,0,,
260,Lebanon,Government of Lebanon,119,,NSF,237,,2,,1982,1,1,3,1958-05-15,2,1982-09-01,2,0,,,660,,,,660,2,25.1,33.855,35.862,"(33.8547, 35.8622)",6,Lebanon,Conflict in Lebanon (Ongoing from Civil War),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details.",6,1,1,1,1,1,0,0,0,0,,
260,Lebanon,Government of Lebanon,119,Government of Syria,"Forces of Michel Aoun, Lebanese Forces","242, 243",,2,,1989,1,1,4,1958-05-15,2,1989-03-14,1,0,,,660,652,,,660,2,25.1,33.872,35.510,"(33.8719, 35.5097)",2,Lebanon,"Conflict in Lebanon (Lebanon Civil War, War of Liberation)",0,0,Anna Stravato,,3,1,1,0,0,0,0,0,0,0,,
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,,1958,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"200, 900, 920",,,820,3,25.1,4.807,100.800,"(4.8072, 100.8000)",4,Malaysia,Malayan Emergency (First),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date. ",-10,1,1,1,1,1,1,1,1,1,,
261,Malaysia,Government of Malaysia,152,,CPM,196,,2,,1974,1,0,3,1957-12-31,5,1974-01-15,2,0,,,820,,,,820,3,25.1,4.807,100.800,"(4.8072, 100.8000)",4,Malaysia,Malaysian Emergency (Second Malayan Emergency or Communist Insurgency in Malaysia),0,0,Anna Stravato,"Difficult to find reports of specific casualties, but sources suggest that the 25 casualty threshold would have been reached in this area. See working doc coder_remarks for more details. Unclear start date.",14,1,1,1,1,1,1,1,1,0,,
