conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onsetprimregion,onsetlocation,locprec,latitude,longitude,sources,coder
381,Haiti,Government of Haiti,6,,"FLRN, OP Lavalas","765, 766",,2,,2004,1,0,3,4/3/89,1,2/8/04,1,1,11/19/04,,41,,,,41,5,24.1,Departement de l'Artibonite,Gonaives,1,19.45000076,-72.6832962,Uppsala Conflict Database,Helge Holtermann
382,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1991,1,0,4,3/23/91,1,4/1/91,1,0,,,451,"438, 475",,,451,4,24.1,Eastern Province,Kailahun district,3,8.170000076,-10.75,"Smith, Gambette, and Longley (2004:20-21)",Helge Holtermann
383,Turkey,Government of Turkey,115,,DHKP-C,334,,2,,1991,1,0,3,12/31/87,5,7/13/91,1,0,,,640,,,,640,2,24.1,.,.,99,41.013611,28.955,.,Tyler
383,Turkey,Government of Turkey,115,,TKP-ML,8179,,2,,2000,1,0,3,12/31/87,5,4/25/00,1,1,12/12/00,,640,,,,640,2,24.1,,,,39.357826,39.216282,,Tyler
383,Turkey,Government of Turkey,115,,MKP,335,,2,,2005,1,0,3,12/31/87,5,6/17/05,1,1,10/17/05,,640,,,,640,2,24.1,Tunceli province,Ovacik,1,39.36027908,39.22138977,Uppsala Conflict Database,Helge Holtermann
383,Turkey,Government of Turkey,115,,"TAK, Yurtta Sulh Konseyi","2034, 6689",,2,,2016,1,0,3,12/31/87,5,2/17/16,1,1,12/17/16,,640,,,,640,2,24.1,,,,39.911652,32.840305,,Tyler
384,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Slovenia,336,,1,Slovenia,1991,1,0,3,6/27/91,1,6/28/91,1,1,7/3/91,,345,,,,345,1,24.1,Socialist Republic of Slovenia,.,5,46.25,15.17000008,"Uppsala Conflict Database; Keesing’s (1991: 38274),",Helge Holtermann
385,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,"Croatian irregulars, Republic of Croatia","337, 370",,1,Croatia,1991,2,1,3,7/9/91,1,7/27/91,1,0,,,345,,,,345,1,24.1,Socialist Republic of Croatia,Kostajnica area and Dalj area,8,45.40000153,17.79999924,Keesing’s (1991: 38403) ; Uppsala Conflict Database,Helge Holtermann
386,Algeria,Government of Algeria,109,,Takfir wa'l Hijra,536,,2,,1991,1,0,3,8/27/85,1,12/9/91,1,0,,,615,,,,615,4,24.1,El Oued province,El Oued,6,33.33332825,6.883333206,UCDP,Helge Holtermann
386,Algeria,Government of Algeria,109,,AQIM,539,,2,,2020,1,1,3,8/27/85,1,12/1/20,1,1,12/2/20,,615,,,,615,4,24.1,,,,36.8,6.15,,Tyler
387,Angola,Government of Angola,99,,FLEC-R,540,,1,Cabinda,1991,1,0,3,8/4/89,1,12/31/91,5,0,,,540,,,,540,4,24.1,Cabinda,.,3,-5,12.5,UCDP; Global Security,Helge Holtermann
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,Cabinda,1994,1,0,3,8/4/89,1,12/31/94,5,0,,,540,,,,540,4,24.1,Cabinda,.,3,-5,12.5,UCDP; Global Security,Helge Holtermann
387,Angola,Government of Angola,99,,"FLEC-FAC, FLEC-R","540, 541",,1,Cabinda,2002,1,0,3,8/4/89,1,11/12/02,1,0,,,540,,,,540,4,24.1,Cabinda,,3,-5,12.5,UCDP; Global Security,Helge Holtermann
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2007,1,0,3,8/4/89,1,12/31/07,5,1,12/31/07,,540,,,,540,4,24.1,Cabinda,.,5,-5.08,12.49,PRIO Conflict Site dataset,Johan Dittrich Hallberg
387,Angola,Government of Angola,99,,FLEC-FAC,541,,1,Cabinda,2009,1,0,3,8/4/89,1,12/31/09,5,1,12/31/09,,540,,,,540,4,24.1,,,,-5,12.5,,Tyler
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2016,1,0,3,8/4/89,1,12/31/16,5,0,,,540,,,,540,4,24.1,,,,-4.833333,12.5,,Tyler
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2019,1,0,3,8/4/89,1,12/31/19,5,0,,,540,,,,540,4,24.1,,,,-4.833333,12.5,,Tyler
387,Angola,Government of Angola,99,,FLEC-FAC-TN,7412,,1,Cabinda,2022,1,0,3,8/4/89,1,12/31/22,5,1,12/31/22,,540,,,,540,4,24.1,,,,-5,12.5,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1991,1,0,4,12/29/91,1,12/30/91,1,0,,,373,,,371,373,1,24.1,,,,39.81744,46.75318,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1997,1,1,4,12/29/91,1,4/20/97,2,0,,,373,,,371,373,1,24.1,,,,40.195584,46.673951,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,1,1,4,12/29/91,1,12/5/05,1,1,12/5/05,,373,,,371,373,1,24.1,Nagorno Karabakh,.,3,40,46.58332825,Uppsala Conflict Database,Helge Holtermann
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2008,1,1,4,12/29/91,1,12/31/08,5,1,12/31/08,,373,,,371,373,1,24.1,,,,41,45.75,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2012,1,1,4,12/29/91,1,9/25/12,1,1,9/25/12,,373,,,371,373,1,24.1,,,,40.916667,45.166667,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2014,1,1,4,12/29/91,1,8/1/14,2,0,,,373,,,371,373,1,24.1,,,,40.12626,47.025238,,Tyler
388,Azerbaijan,Government of Azerbaijan,64,Government of Turkey,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2020,2,1,4,12/29/91,1,7/16/20,1,0,,,373,640,,371,373,1,24.1,,,,40.908889,45.558333,,Tyler
389,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina","339, 371",Government of Serbia (Yugoslavia),1,Serb,1992,2,1,4,4/5/92,1,4/27/92,1,0,,,346,,,345,346,1,24.1,Bosnia and Hercegovina,.,7,44.29999924,17.79999924,Uppsala Conflict Database; CIA (2002),Helge Holtermann
390,Croatia,Government of Croatia,48,,"Serbian irregulars, Serbian Republic of Krajina","340, 371",Government of Serbia (Yugoslavia),1,Serb,1992,2,1,4,4/23/92,1,4/30/92,1,0,,,344,,,345,344,1,24.1,Slavonia,.,5,45.45000076,17.91670036,Uppsala Conflict Database,Helge Holtermann
391,Egypt,Government of Egypt,117,,al-Gama'a al-Islamiyya,341,,2,,1993,1,0,3,10/8/81,1,3/10/93,1,0,,,651,,,,651,2,24.1,.,.,99,30.05,31.25,.,Helge Holtermann
391,Egypt,Government of Egypt,117,,Ansar Bayt al-Maqdis,4319,,2,,2014,1,0,3,10/8/81,1,4/24/14,2,1,10/24/14,,651,,,,651,2,24.1,,,,31.216297,34.110742,,Tyler
391,Egypt,Government of Egypt,117,,"Harakit Sawa'id Misr, Jama'at Ansar al-Islam","6616, 6844",,2,,2017,1,1,3,10/8/81,1,7/14/17,1,0,,,651,,,,651,2,24.1,,,,30.05,31.25,,Tyler
392,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,1992,1,0,3,8/14/92,1,8/17/92,1,0,,,372,,,,372,1,24.1,Abkhazia,Sokhumi,1,43.00299835,41.01499939,Keesing’s (1992: 39058); Uppsala Conflict Database,Helge Holtermann
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,1992,1,0,3,5/12/92,1,6/8/92,1,1,8/14/92,,372,,,,372,1,24.1,South Ossetia,.,3,42.33330154,44,Uppsala Conflict Database,Helge Holtermann
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,2004,1,0,3,5/12/92,1,8/19/04,3,1,10/12/04,,372,,,,372,1,24.1,South Ossetia,Tskhinvali,1,42.23249817,43.97499847,Keesing’s (2004: 46175),Helge Holtermann
393,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,South Ossetia,2008,1,0,4,5/12/92,1,8/12/08,2,1,11/9/08,,372,,,365,372,1,24.1,South Ossetia,Tskhinvali,1,42.23,43.97,Independent International Fact-Finding Mission on the Conflict in Georgia (2008),Johan Dittrich Hallberg
394,Moldova,Government of Moldova,55,,PMR,344,,1,Dniestr,1992,1,0,3,3/1/92,1,3/17/92,1,1,7/31/92,,359,,,,359,1,24.1,Dniestr,Dubossary,2,47.26305389,29.16083336,Keesing’s (1992:38828),Helge Holtermann
395,Tajikistan,Government of Tajikistan,131,Government of Uzbekistan,"PFT, UTO","1186, 345",Government of Uzbekistan,2,,1992,2,1,4,5/5/92,1,5/10/92,1,0,,,702,704,,704,702,3,24.1,Kurgan-Tyube area,.,3,37.75,68.66999817,Uppsala Conflict Database,Helge Holtermann
395,Tajikistan,Government of Tajikistan,131,,Forces of Mullo Abdullo,1216,,2,,2000,1,1,3,5/5/92,1,9/6/00,3,1,9/6/00,,702,,,,702,3,24.1,,,,38.867761,69.96642,,Tyler
395,Tajikistan,Government of Tajikistan,131,,"Forces of Mullo Abdullo, IMU","1216, 359",,2,,2010,1,1,3,5/5/92,1,9/9/10,2,0,,,702,,,,702,3,24.1,,,,39.23491,70.35998,,Tyler
396,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,,1993,1,0,3,5/15/92,1,6/6/93,2,1,6/15/93,,373,,,,373,1,24.1,Ganca Sahari,Gandja,1,40.6827774,46.36055374,Uppsala,Helge Holtermann
396,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,,1995,1,0,3,5/15/92,1,3/17/95,1,1,3/17/95,,373,,,,373,1,24.1,,,,40.39528,49.88222,,Tyler
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1993,1,0,3,6/28/92,1,10/3/93,1,0,,,346,,,,346,1,24.1,Bihac,.,3,44.76887894,15.94079971,Keesing’s (1993: 39695).,Helge Holtermann
398,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Croatian Republic of Bosnia-Herzegovina,350,,1,Croat,1992,1,0,3,5/29/92,1,7/21/92,1,0,,,346,,,,346,1,24.1,,,,43.9625,17.898333,,Tyler
399,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,,1993,1,0,3,8/20/91,1,10/3/93,1,1,10/5/93,,365,,,,365,1,24.1,Russian SFSR,Moscow,1,55.75220108,37.61560059,Uppsala Conflict Database,Helge Holtermann
399,Russia (Soviet Union),Government of Russia (Soviet Union),57,,"LSR, RDK, Wagner","8639, 8640, 8650",,2,,2023,1,0,3,8/20/91,1,6/1/23,1,0,,,365,,,,365,1,24.1,,,,50.75,37.5,,Tyler
400,Mexico,Government of Mexico,10,,EZLN,767,,2,,1994,1,0,3,1/1/94,1,1/1/94,1,1,2/23/94,,70,,,,70,5,24.1,Chiapas,San Cristobal,2,16.75,-92.6333313,Keesing’s (1994: 39809 ),Helge Holtermann
400,Mexico,Government of Mexico,10,,EPR,768,,2,,1996,1,0,3,1/1/94,1,8/30/96,2,1,12/31/96,,70,,,,70,5,24.1,,,,16.5,-92.5,,Tyler
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1994,1,0,3,5/27/94,1,11/26/94,1,0,,,365,,,,365,1,24.1,Russian SFSR,.,5,43.29999924,45.70000076,Uppsala Conflict Database; Keesing’s (1994: 40325),Helge Holtermann
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1999,2,1,3,5/27/94,1,8/11/99,3,0,,,365,,,,365,1,24.1,Russian SFSR,"Dagestan, Botlikh area",3,42.65999985,46.22000122,Souleimanov (2005); GlobalSecurity.org (2005),Helge Holtermann
402,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,South Yemen,1994,2,1,3,2/21/94,1,4/28/94,2,1,7/4/94,,678,,,,678,2,24.1,Sana'a,Amran,1,15.66300011,43.94400024,Keesing’s (1994:39984),Helge Holtermann
403,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1995,1,0,2,1/26/95,1,1/31/95,1,1,12/31/95,,130,,135,,"130, 135",5,24.1,,,,-3.472226,-78.214818,,Tyler
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1990,1,0,3,2/11/90,2,2/11/90,2,1,2/11/90,,770,,,,770,3,24.1,Sind,Karachi,1,24.86666679,67.05000305,Uppsala Conflict Database,Helge Holtermann
404,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1994,1,0,3,2/11/90,2,5/3/94,1,0,,,770,,,,770,3,24.1,,,,24.86,67.01,,Tyler
404,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2007,1,0,3,2/11/90,2,7/15/07,1,0,,,770,,,,770,3,24.1,Swat,Matta,2,34.93,72.42,Keesings (2007: 48035),Johan Dittrich Hallberg
405,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,Bakassi,1996,1,0,2,2/18/94,1,5/7/96,3,1,5/7/96,,471,,475,,"471, 475",4,24.1,,,,4.688972,8.668491,,Tyler
406,Niger,Government of Niger,75,,FDR,543,,1,Eastern Niger,1995,1,0,3,3/23/95,1,7/10/95,1,1,7/10/95,,436,,,,436,4,24.1,Agadez,Libyan border area,3,23,13,Uppsala Conflict Database,Helge Holtermann
407,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,1,0,3,9/3/97,1,9/5/97,2,1,9/5/97,,581,,,,581,4,24.1,Anjouan,Mutsamudu,2,-12.16279984,44.39640045,Keesing’s (1997: 41805),Helge Holtermann
408,Congo,Government of Congo,88,,Ninjas,546,,2,,1993,1,0,3,11/3/93,1,11/11/93,3,1,12/27/93,,484,,,,484,4,24.1,Brazzaville commune,Brazzaville,1,-4.259200096,15.28470039,Uppsala Conflict Database,Helge Holtermann
408,Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,,1997,2,1,4,11/3/93,1,6/6/97,1,0,,,484,"483, 540",,"483, 540",484,4,24.1,Brazzaville commune,Brazzaville,1,-4.259200096,15.28470039,Uppsala Conflict Database,Helge Holtermann
408,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,2002,1,1,4,11/3/93,1,4/10/02,1,1,12/31/02,,484,540,,,484,4,24.1,Brazzaville,Brazzaville,1,-4.259200096,15.28470039,Uppsala Conflict Database,Helge Holtermann
408,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,2016,1,1,3,11/3/93,1,4/5/16,1,1,12/10/16,,484,,,,484,4,24.1,,,,-4.414849,14.025276,,Tyler
409,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1998,2,1,2,5/6/98,1,5/31/98,2,0,,,531,,530,,"530, 531",4,24.1,,,,13.49667,39.47528,,Tyler
410,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1998,1,0,4,6/7/98,1,6/7/98,1,0,,,404,"433, 438",,,404,4,24.1,Bissau region,Bissau,1,11.85000038,-15.58329964,Keesing’s (1998:42323),Helge Holtermann
411,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,,1998,1,0,4,9/3/98,1,9/22/98,1,1,9/28/98,,570,"560, 571",,,570,4,24.1,Lesotho,.,7,-29.5,28.25,Keesing’s (1998:42476),Helge Holtermann
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,Kosovo,1998,2,1,3,4/22/96,1,3/6/98,2,0,,,345,,,,345,1,24.1,Socialist Autonomous Province of Kosovo,Likosane,1,42.69800186,20.89800072,Keesing’s (1998:42156),Helge Holtermann
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1977,1,0,3,8/31/74,4,12/31/77,5,0,,,530,,,,530,4,24.1,.,.,,-9999,-9999,,Tyler
413,Ethiopia,Government of Ethiopia,97,Government of Cuba,OLF,551,,1,Oromiya,1980,1,0,4,8/31/74,4,12/31/80,5,0,,,530,40,,,530,4,24.1,.,.,,-9999,-9999,,Tyler
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1983,1,1,3,8/31/74,4,7/31/83,3,0,,,530,,,,530,4,24.1,,,,7.473841,40.625567,,Tyler
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1994,1,1,3,8/31/74,4,12/31/94,5,0,,,530,,,,530,4,24.1,,,,9.13306,42.07833,,Tyler
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1998,1,1,3,8/31/74,4,12/31/98,5,0,,,530,,,,530,4,24.1,Oromia region,Borena district,4,4.666600227,40,"Various: BBC, Geocities, Uppsala Conflict Database",Helge Holtermann
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2015,1,1,3,8/31/74,4,12/31/15,5,0,,,530,,,,530,4,24.1,,,,8,39,,Tyler
413,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2019,1,1,3,8/31/74,4,10/6/19,2,0,,,530,,,,530,4,24.1,,,,10.35028,39.93626,,Tyler
414,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1999,1,0,3,8/29/99,1,9/2/99,2,1,9/9/99,,365,,,,365,1,24.1,Russian SFSR,"Karamakhi, Buinaksk district",2,42.72999954,47.20000076,Uppsala Conflict Database,Helge Holtermann
415,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1999,1,0,3,2/16/99,1,3/30/99,1,0,,,704,,,,704,3,24.1,Tashkent,.,3,41.33000183,69.25,Uppsala Conflict Database; Rashid (2000),Helge Holtermann
415,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,2004,1,0,3,2/16/99,1,3/30/04,1,1,7/30/04,,704,,,,704,3,24.1,Tashkent province,Tashkent,1,41.31666565,69.25,Uppsala Conflict Database,Helge Holtermann
416,Central African Republic,Government of Central African Republic,86,Government of Libya,Military faction (forces of Andr√© Kolingba),552,,2,,2001,1,0,4,5/27/01,1,6/1/01,1,0,,,482,620,,,482,4,24.1,Bangui,Bangui,1,4.366700172,18.58329964,Keesing's (2001: 44142),Helge Holtermann
416,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,2006,1,0,4,5/27/01,1,11/28/06,2,1,12/1/06,,482,220,,,482,4,24.1,Vakaga,Birao,1,10.28333282,22.78333282,Keesing’s (2006:47563),Helge Holtermann
416,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2009,1,0,3,5/27/01,1,11/26/09,1,0,,,482,,,,482,4,24.1,,,,8.409167,20.653056,,Tyler
416,Central African Republic,Government of Central African Republic,86,"Government of Bangladesh, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Congo, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of France, Government of Gabon, Government of Gambia, Government of Ghana, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Mali, Government of Mauritania, Government of Morocco, Government of Nepal, Government of Niger, Government of Pakistan, Government of Peru, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Tanzania, Government of Togo, Government of Tunisia, Government of Yemen (North Yemen), Government of Zambia",anti-Balaka,4201,,2,,2017,1,1,4,5/27/01,1,11/26/17,1,0,,,482,"135, 220, 230, 235, 310, 345, 360, 380, 420, 432, 433, 434, 435, 436, 437, 438, 439, 452, 461, 471, 481, 484, 490, 510, 516, 517, 522, 551, 600, 616, 651, 663, 678, 770, 771, 780, 790, 811, 850",,,482,4,24.1,,,,4.838954,23.117389,,Tyler
417,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,2001,1,0,3,1/11/00,1,5/3/01,1,1,8/17/01,,343,,,,343,1,24.1,Opstina Tetovo,.,3,42.00999832,20.96999931,Keesing’s (2001:44075; 44114),Helge Holtermann
418,United States of America,Government of United States of America,3,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,2001,2,1,4,10/12/00,1,9/11/01,1,0,,,2,"20, 200, 220, 260, 290, 325, 640, 900",,,2,5,24.1,Virginia,Arlington County,1,38.88999939,-77.08000183,Uppsala Conflict Database,Helge Holtermann
418,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,,2,,2019,1,1,4,10/12/00,1,7/31/19,2,1,9/7/19,,2,700,,,2,5,24.1,,,,33.7923,68.9473,,Tyler
419,Ivory Coast,Government of Ivory Coast,76,,"MPCI, MPIGO","556, 557",,2,,2002,1,0,3,9/19/02,1,9/20/02,2,0,,,437,,,,437,4,24.1,Cote D'Ivoire (Large parts of the country),.,7,8,-5,Uppsala Conflict Database,Helge Holtermann
419,Ivory Coast,Government of Ivory Coast,76,,"FDSI-CI, FRCI","1125, 558",,2,,2011,1,0,3,9/19/02,1,2/25/11,2,1,4/27/11,,437,,,,437,4,24.1,,,,7.12143,-8.14565,,Tyler
420,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 28, 3",,Government of Iraq,116,,2,,2003,2,1,2,3/20/03,1,3/23/03,1,1,4/28/03,,"900,  200,  2",,645,,"2, 200, 645, 900","1, 2, 3, 5",24.1,,,,31.057993,46.257262,,Tyler
421,India,Government of India,141,,ABSU,362,,1,Bodoland,1989,1,0,3,2/16/89,1,3/16/89,5,0,,,750,,,,750,3,24.1,Assam,Kokrajhar,2,26.58329964,91.80000305,Minorities at Risk Project (2005); Uppsala Conflict Database,Helge Holtermann
421,India,Government of India,141,,NDFB,363,,1,Bodoland,1994,1,0,3,2/16/89,1,7/23/94,2,1,7/24/94,,750,,,,750,3,24.1,,,,26.316667,91,,Tyler
421,India,Government of India,141,,NDFB,363,,1,Bodoland,1996,1,0,3,2/16/89,1,10/28/96,1,0,,,750,,,,750,3,24.1,,,,26.4,90.266667,,Tyler
421,India,Government of India,141,,NDFB,363,,1,Bodoland,2001,1,0,3,2/16/89,1,8/4/01,1,0,,,750,,,,750,3,24.1,,,,26.416667,91.433333,,Tyler
421,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2009,1,0,3,2/16/89,1,6/11/09,1,0,,,750,,,,750,3,24.1,,,,26.633333,92.8,,Tyler
421,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2013,1,0,3,2/16/89,1,12/11/13,1,0,,,750,,,,750,3,24.1,,,,26.572609,90.264945,,Tyler
422,Myanmar (Burma),Government of Myanmar (Burma),144,,UWSA,364,,1,Wa,1997,1,0,3,3/16/97,5,3/16/97,5,1,7/15/97,,775,,,,775,3,24.1,Shan state,Mong Yong and Doi Lang,8,20.60000038,99.80000305,Reuter 1997; Uppsala Conflict Database,Helge Holtermann
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2003,1,0,3,12/31/65,5,10/27/03,1,0,,,800,,,,800,3,24.1,Southern Thailand,Pattani,8,6.579999924,101.0800018,Uppsala Conflict Database,Helge Holtermann
424,Nigeria,Government of Nigeria,84,,Ahlul Sunnah Jamaa,559,,1,Northern Nigeria,2004,1,0,3,12/22/03,1,1/6/04,1,1,10/8/04,,475,,,,475,4,24.1,Borno state,Bama,8,11.30000019,13.68999958,IRIN (Sept. 2004); Uppsala Conflict Database,Helge Holtermann
425,Nigeria,Government of Nigeria,84,,NDPVF,560,,1,Niger Delta,2004,1,0,3,6/4/04,1,6/4/04,1,1,9/20/04,,475,,,,475,4,24.1,Niger delta,Ogbakiri,2,4.847777843,6.889444351,Uppsala Conflict Database,Helge Holtermann
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1990,1,0,3,9/30/86,4,7/10/90,1,0,,,666,,,,666,2,24.1,Mohafazat Liban-Sud,.,3,33.41659927,35.33330154,Keesing’s (1990:37625),Helge Holtermann
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2006,1,1,3,9/30/86,4,7/13/06,1,1,8/23/06,,666,,,,666,2,24.1,Northern District,Shtula,1,33.08330154,35.28329849,Keesing’s (2006),Helge Holtermann
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2023,1,1,3,9/30/86,4,10/18/23,1,0,,,666,,,,666,2,24.1,,,,33.099989,35.288539,,Tyler
427,"Tanzania, Uganda",Government of Tanzania,92,,Government of Uganda,90,,1,Kagera Salient,1978,1,0,2,11/11/78,2,11/15/78,2,1,11/16/78,,510,,500,,"500, 510",4,24.1,Kagera Salient,Kagera Salient,,-1.252331,31.424124,,Tyler
428,Mauritania,Government of Mauritania,74,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1975,1,0,3,12/10/75,1,12/19/75,2,0,,,435,,,,435,4,24.1,Sahrawi Arab Democratic Republic (Western Sahara),El Aaiún,,27.857805,-12.384727,,Tyler
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,1,0,3,7/2/98,1,2/1/07,2,0,,,490,,,,490,4,24.1,Kongo Central,Boma,6,-5.85,13.05,Factiva/AFP 2007-02-01,Johan Dittrich Hallberg
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,,1,Kongo Kingdom,2017,1,0,4,7/2/98,1,8/7/17,1,1,8/31/17,,490,"510, 553, 560",,,490,4,24.1,,,,-4.329722,15.315,,Tyler
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,,1,Kongo Kingdom,2020,1,0,4,7/2/98,1,4/22/20,1,1,4/24/20,,490,"510, 553, 560",,,490,4,24.1,,,,-5.7,14.033333,,Tyler
430,Niger,Government of Niger,75,,FLAA,524,,2,,1991,1,0,3,10/25/91,1,12/31/91,3,0,,,436,,,,436,4,24.1,Agadez,Aïr mountains,3,18,8.5,OnWar (2000); Wikipedia (2008),Helge Holtermann
430,Niger,Government of Niger,75,,UFRA,526,,2,,1997,1,0,3,10/25/91,1,10/19/97,1,1,11/28/97,,436,,,,436,4,24.1,Agadez,Aderbissinat,1,15.6267004,7.89139986,IRIN (October 1997),Helge Holtermann
430,Niger,Government of Niger,75,,MNJ,562,,2,,2007,1,0,3,10/25/91,1,4/30/07,1,0,,,436,,,,436,4,24.1,Agadez,.,5,16.97,7.99,Factiva/Global Insight Daily Analysis 2007-07-02,Johan Dittrich Hallberg
